"Month","Year","Observed","Annual_Recon","Monthly_Recon"
9,1600,NA,2.474509362,1.62637736670543
10,1600,NA,7.214973381,1.81396586378931
11,1600,NA,7.214973381,1.67034841306596
12,1600,NA,7.214973381,1.54697593522099
1,1601,NA,7.214973381,1.42315955995513
2,1601,NA,7.214973381,1.49289365852244
3,1601,NA,7.214973381,1.92020050291092
4,1601,NA,7.214973381,5.14720756160738
5,1601,NA,7.214973381,21.2063519470925
6,1601,NA,7.214973381,29.5539115022825
7,1601,NA,7.214973381,8.7016231914284
8,1601,NA,7.214973381,3.82328844498916
9,1601,NA,7.214973381,2.84302125637614
10,1601,NA,8.066890326,2.57599625501675
11,1601,NA,8.066890326,2.21639242174249
12,1601,NA,8.066890326,1.91177232718536
1,1602,NA,8.066890326,1.64767742290636
2,1602,NA,8.066890326,1.69176562644055
3,1602,NA,8.066890326,1.99041217058355
4,1602,NA,8.066890326,4.6365189879813
5,1602,NA,8.066890326,25.8892992752304
6,1602,NA,8.066890326,34.6217859225102
7,1602,NA,8.066890326,10.2491550724556
8,1602,NA,8.066890326,4.01231102637179
9,1602,NA,8.066890326,2.74440172789198
10,1602,NA,8.089402341,2.61565960628637
11,1602,NA,8.089402341,2.28304287794063
12,1602,NA,8.089402341,1.96017917050522
1,1603,NA,8.089402341,1.85046636443649
2,1603,NA,8.089402341,1.83315269304767
3,1603,NA,8.089402341,2.08432225160172
4,1603,NA,8.089402341,4.42459820388667
5,1603,NA,8.089402341,23.0965987345416
6,1603,NA,8.089402341,35.8025188939399
7,1603,NA,8.089402341,11.5370300794583
8,1603,NA,8.089402341,4.67949232246966
9,1603,NA,8.089402341,3.19929811718178
10,1603,NA,8.253697575,2.78517274479664
11,1603,NA,8.253697575,2.3690998550719
12,1603,NA,8.253697575,2.05313981984567
1,1604,NA,8.253697575,1.87877758103786
2,1604,NA,8.253697575,1.87401757142585
3,1604,NA,8.253697575,2.24751296109868
4,1604,NA,8.253697575,4.93487545787262
5,1604,NA,8.253697575,22.9917865001958
6,1604,NA,8.253697575,37.3940213857115
7,1604,NA,8.253697575,11.3010398851165
8,1604,NA,8.253697575,4.52096135434619
9,1604,NA,8.253697575,3.19635521091402
10,1604,NA,8.514497145,2.79035911251966
11,1604,NA,8.514497145,2.38963620733954
12,1604,NA,8.514497145,2.04735525118318
1,1605,NA,8.514497145,1.84695152390763
2,1605,NA,8.514497145,1.85295202573112
3,1605,NA,8.514497145,2.26627419041074
4,1605,NA,8.514497145,4.86805307996778
5,1605,NA,8.514497145,24.1604612199785
6,1605,NA,8.514497145,39.4955803066546
7,1605,NA,8.514497145,11.5697112693306
8,1605,NA,8.514497145,4.57775146702947
9,1605,NA,8.514497145,3.2068579139823
10,1605,NA,7.390708683,2.60932696276811
11,1605,NA,7.390708683,2.28544502793136
12,1605,NA,7.390708683,1.95198062966089
1,1606,NA,7.390708683,1.89272642796929
2,1606,NA,7.390708683,1.86891480981267
3,1606,NA,7.390708683,2.32315007848246
4,1606,NA,7.390708683,5.37413966567481
5,1606,NA,7.390708683,21.2624837165697
6,1606,NA,7.390708683,31.2966505371512
7,1606,NA,7.390708683,9.39669208464274
8,1606,NA,7.390708683,4.11690101965324
9,1606,NA,7.390708683,2.96081277201405
10,1606,NA,4.4117886,2.43591194817498
11,1606,NA,4.4117886,2.0151507037451
12,1606,NA,4.4117886,1.74616284265867
1,1607,NA,4.4117886,1.65645071539922
2,1607,NA,4.4117886,1.58369136411718
3,1607,NA,4.4117886,1.71354696176324
4,1607,NA,4.4117886,4.06056377409192
5,1607,NA,4.4117886,14.7768180087938
6,1607,NA,4.4117886,13.7435501887559
7,1607,NA,4.4117886,4.20239909402678
8,1607,NA,4.4117886,2.78258722682916
9,1607,NA,4.4117886,2.23363960435496
10,1607,NA,6.73463211,2.0602614408028
11,1607,NA,6.73463211,1.80783678350247
12,1607,NA,6.73463211,1.61942826482299
1,1608,NA,6.73463211,1.57508447787536
2,1608,NA,6.73463211,1.60814209669384
3,1608,NA,6.73463211,2.09683675452222
4,1608,NA,6.73463211,5.93255365066486
5,1608,NA,6.73463211,20.7802297062495
6,1608,NA,6.73463211,24.7082077470374
7,1608,NA,6.73463211,7.90444629977473
8,1608,NA,6.73463211,3.79980794347165
9,1608,NA,6.73463211,2.94597400343821
10,1608,NA,9.031650516,2.75614613423327
11,1608,NA,9.031650516,2.27686337572858
12,1608,NA,9.031650516,1.93865740185172
1,1609,NA,9.031650516,1.73494168640872
2,1609,NA,9.031650516,1.75564864588991
3,1609,NA,9.031650516,2.28152452588338
4,1609,NA,9.031650516,5.939703335204
5,1609,NA,9.031650516,25.1865798652236
6,1609,NA,9.031650516,42.2010689459892
7,1609,NA,9.031650516,12.7757394289396
8,1609,NA,9.031650516,4.69057935491861
9,1609,NA,9.031650516,3.27325609460413
10,1609,NA,8.360282763,2.94549876867415
11,1609,NA,8.360282763,2.44761971068365
12,1609,NA,8.360282763,2.01584413801316
1,1610,NA,8.360282763,1.86902118510095
2,1610,NA,8.360282763,1.8073070213287
3,1610,NA,8.360282763,2.28863406110322
4,1610,NA,8.360282763,6.06388873792273
5,1610,NA,8.360282763,20.5343232225013
6,1610,NA,8.360282763,41.1835092308664
7,1610,NA,8.360282763,13.1738349401792
8,1610,NA,8.360282763,4.58532810021803
9,1610,NA,8.360282763,3.17092189086252
10,1610,NA,7.261668114,2.80671912636854
11,1610,NA,7.261668114,2.2887916296723
12,1610,NA,7.261668114,1.86148957236516
1,1611,NA,7.261668114,1.93626040949366
2,1611,NA,7.261668114,1.85683024025848
3,1611,NA,7.261668114,2.19025470140554
